Filename,Wordcount,Hyperlinks,Domains,NER Entities,% Numeric Characters
524_Asensio_CSKI_2009_22.p.txt,632,0,0,66,2.33
660_Citron Research_SA_2010_2.p.txt,1229,0,0,139,3.66
91256_Grizzly_GSX_2020_2.p.txt,16310,2,2,585,1.65
7_Whitney Tilson_LL_2015_9.p.txt,1475,0,0,107,1.77
236_GeoInvesting_CLDS_2013.p.txt,1665,0,0,90,5.07
430_Kerrisdale Capital_ONP_2010_1.p.txt,675,0,0,54,3.49
274_Street Sweeper_RVLT_2013.p.txt,2323,0,0,139,5.8
307215_Jay Yoon_UEPS_2015_2.p.txt,189,0,0,100,4.2
633_Alpha Exposure_AST_2015.p.txt,1788,0,0,143,4.18
301502_GeoInvesting_NHTC_2016_4.p.txt,124,0,0,131,4.1
94_GeoInvesting_YUII_2011_1.p.txt,4441,0,0,384,4.89
584_Street Sweeper_RESN_2015.p.txt,1705,0,0,89,4.28
292_Muddy Waters_NQ_2013_1.p.txt,11421,23,17,547,2.52
91337_Culper_GPRO_2015.p.txt,9,0,0,0,3.33
91309_Citron_INO_2020.p.txt,3761,0,0,258,2.42
385_Pump Stopper_LOCK_2014.p.txt,3139,0,0,241,2.92
90705_The Capitolist_TRUP_2018_10.p.txt,23,0,0,9,4.83
186_Glaucus Research Group_GFRE_2011.p.txt,11533,3,3,1231,4.24
190_GeoInvesting_HRBN_2011_2.p.txt,995,0,0,63,2.82
638_Cable Car Capital_PLUS-GB_2015_5.p.txt,2050,0,0,99,4.03
435_GeoInvesting_CMCM_2014_2.p.txt,265,0,0,41,2.53
304106_Street Sweeper_AWSM_2018_3.p.txt,784,0,0,29,3.92
301407_Friendly Bear_MEET_2016_2.p.txt,265,0,0,65,2.96
245_Reid D. Notes_GIB_2014_2.p.txt,2026,0,0,150,3.25
159_Alfred Little_CHNG_2011.p.txt,267,0,0,32,4.54
753_Bronte Capital_BABA_2015.p.txt,2979,0,0,116,5.65
307904_HindenburgResearch_DVA_2019_1.p.txt,3332,0,0,259,2.41
90358_Richard Pearson_OSIR_2016.p.txt,27,0,0,0,5.29
301206_Citron_ADS_2016.p.txt,3310,0,0,175,3.27
13918_Phase Five Research_ADHD_2014.p.txt,40,0,0,0,4.08
170_Richard Pearson_KNDI_2013_1.p.txt,6431,0,0,524,2.75
304902_GlassHouseResearch_NTUS_2019_1.p.txt,14777,1,1,588,3.19
532_RH Analytics_HCI_2014_1.p.txt,804,0,0,39,4.15
670_Copperfield Research_AVID_2015.p.txt,3126,0,0,159,3.35
90403_Unemon1_NHTC_2017.p.txt,45,0,0,8,6.73
194_Glaucus Research Group_SFUN_2013_3.p.txt,2255,0,0,189,1.56
91147_Spruce Point_CTAS_2019.p.txt,14870,0,0,986,5.18
90264_RealTalk_TYL_2016.p.txt,33,0,0,3,11.08
646_Street Sweeper_DMRC_2015.p.txt,887,0,0,57,7.4
464_GeoInvesting_ISNS_2015_5.p.txt,588,0,0,12,1.81
91289_Muddy Waters_EHTH_2020_2.p.txt,2154,1,1,54,1.59
737_Cannell Capital_CLIR_2015.p.txt,924,0,0,83,3.41
578_GeoInvesting_LL_2015.p.txt,3653,0,0,165,1.91
213_Richard Pearson_FARM_2014.p.txt,6599,0,0,365,2.58
423_Street Sweeper_JIVE_2012_2.p.txt,3353,0,0,143,7.72
365_Pump Stopper_PVCT_2014_2.p.txt,1561,0,0,76,4.21
689_Cable Car Capital_EXAS_2015_3.p.txt,2102,0,0,74,2.79
92088_Citron_BIDZ_2007.p.txt,17,0,0,0,7.49
676_Street Sweeper_LJPC_2015.p.txt,1208,0,0,79,4.42
319_Alpha Exposure_UNXL_2013_1.p.txt,730,0,0,66,6.64
296_Meson Capital_OMEX_2014_8.p.txt,3852,1,1,243,2.37
50_Kerrisdale Capital_NOW_2014_6.p.txt,2821,0,0,108,3.42
686_Street Sweeper_TCX_2015.p.txt,2409,0,0,136,3.22
484_Forensic Factor_TSTC_2011_2.p.txt,2773,0,0,127,4.21
302213_Kerrisdale_QNST_2018_1.p.txt,16946,1,1,602,2.44
303205_Prescience_CMCM_2017_1.p.txt,25446,0,0,801,3.93
304019_Spruce Point Capital_TR_2017.p.txt,11274,0,0,895,5.52
662_Pump Stopper_RTNB_2015.p.txt,6549,0,0,504,5.74
303616_Richard Pearson_VUZI_2018_1.p.txt,10953,3,1,385,1.27
72_Prescience Investment Group_YONG_2011_2.p.txt,431,0,0,41,5.49
233_Street Sweeper_RAYS_2011.p.txt,1832,0,0,148,3.69
59_Citron Research_QCOR_2014_7.p.txt,999,0,0,42,0.94
300301_Aurelius_BOFI_2016_10.p.txt,196,0,0,86,3.94
300323_Aurelius_MDXG_2018_5.p.txt,1282,0,0,81,0.75
494_Alpha Exposure_SFXE_2014_1.p.txt,1315,0,0,70,3.93
85744_Phase Five Research_VTL_2015_1.p.txt,30,0,0,2,7.74
279_Muddy Waters_AMT_2013_3.p.txt,3909,0,0,86,1.67
403_Alpha Exposure_CVV_2013_3.p.txt,780,0,0,51,3.65
748_Cable Car Capital_WRLD_2015_2.p.txt,1089,0,0,56,3.41
300402_Blazing Research_692HK_2017.p.txt,17891,7,3,1599,5.46
307104_JCAP_AOS_2019_1.p.txt,18698,3,3,1762,7.36
379_Street Sweeper_OVRL_2014_1.p.txt,2893,0,0,140,3.39
91210_Hindenburg_OPRA_2020.p.txt,13894,1,1,572,4.67
307902_HindenburgResearch_BE_2019_1.p.txt,13791,0,0,963,5.26
333_Glaucus Research Group_1337-TW_2014_1.p.txt,6604,1,1,500,6.18
706_Street Sweeper_GTT_2015.p.txt,1176,0,0,69,4.18
307215_Jay Yoon_UEPS_2016_7.p.txt,85,0,0,129,1.51
661_Citron Research_HUSA_2010.p.txt,624,0,0,40,4.5
91326_Viceroy_SRNE_2020.p.txt,3152,25,21,186,3.05
46_Glaucus Research Group_639-HK_2012_1.p.txt,9621,8,3,699,5.46
90818_Hindenburg_GNPX_2018.p.txt,3343,0,0,210,6.21
433_Matt Berry_CHBT_2011_4.p.txt,1127,0,0,110,10.63
90791_Viceroy_EBIX_2018_3.p.txt,2328,2,2,112,2.42
302_Citron Research_WRLD_2013_1.p.txt,1067,0,0,24,1.94
69_Gotham City Research_EBIX_2013_2.p.txt,5454,2,2,525,3.64
13799_CDM_XONE_2013.p.txt,22,0,0,0,7.24
535_Forensic Research Analyst_WATT_2014.p.txt,2926,0,0,230,3.69
91403_Hindenburg_GRWG_2020.p.txt,6577,0,0,628,5.9
547_Richard Pearson_ADXS_2015.p.txt,3314,0,0,148,3.73
427_Bleecker Street Research_GALT_2014.p.txt,1333,0,0,120,4.57
282_Whitney Tilson_MONT_2014.p.txt,412,0,0,37,2.62
92982_GeoInvesting_DEER_2011.p.txt,21,0,0,2,5.25
120_Citron Research_CCME_2011_2.p.txt,872,0,0,86,3.11
301413_Friendly Bear_CRTO_2016_1.p.txt,1064,0,0,393,3.29
292_Muddy Waters_NQ_2013_5.p.txt,2047,3,3,154,2.88
302820_Muddy Waters_IQE_2018.p.txt,1525,0,0,80,4.52
304011_Spruce Point Capital_RLGT_2017.p.txt,5921,0,0,336,6.37
91128_Viceroy_ATNX_2019_9.p.txt,5886,9,2,251,3.03
90705_The Capitolist_TRUP_2018_14.p.txt,23,0,0,0,5.99
306801_WolfpackResearch_SGH_2019_1.p.txt,11296,18,12,606,2.85
638_Cable Car Capital_PLUS-GB_2015_1.p.txt,2516,6,1,64,5.31
752_Suhail Capital_VEEV_2016_16.p.txt,2761,0,0,145,1.81
38_Muddy Waters_EDU_2012.p.txt,24686,12,10,943,2.94
524_Asensio_CSKI_2009_26.p.txt,977,0,0,204,2.71
463_Emerson Analytics_829-HK_2014.p.txt,11317,2,2,599,5.53
294_Copperfield Research_SODA_2013_3.p.txt,760,0,0,71,4.34
92913_Ian Bezek_RST_2011.p.txt,23,0,0,1,7.73
552_Alpha Exposure_AMPE_2015.p.txt,1510,0,0,124,3.75
398_Bleecker Street Research_CXDC_2014.p.txt,1391,0,0,177,4.18
307_Lemelson Capital_WWE_2014.p.txt,5807,0,0,140,3.47
307222_Jay Yoon_BRS_2016_2.p.txt,341,0,0,171,4.22
219_Richard Pearson_ONVO_2013_4.p.txt,1280,0,0,57,4.21
301501_GeoInvesting_CDZI_2016_1.p.txt,179,0,0,123,3.36
555_Suvretta Capital Management_TGT_2015.p.txt,936,0,0,182,8.15
63_Alfred Little_PUDA_2011_1.p.txt,1605,0,0,284,5.11
539_GeoInvesting_BRLI_2014.p.txt,6605,0,0,292,2.16
681_GeoInvesting_RDEN_2015.p.txt,485,0,0,27,1.37
237_Street Sweeper_MILL_2011_2.p.txt,2399,0,0,203,8.46
90613_JCap_MARK_2018_2.p.txt,3577,0,0,318,1.83
585_Street Sweeper_EBIX_2015_1.p.txt,1786,0,0,60,4.96
302510_Mako_VRAY_2017_1.p.txt,1306,0,0,710,4.89
653_Shareholder Watchdog_LPHI_2009.p.txt,1992,0,0,204,3.35
5_GeoInvesting_LPH_2013_2.p.txt,535,0,0,16,2.84
92300_Ian Bezek_CAST_2011.p.txt,21,0,0,0,7.32
91263_Bonitas_JKS_2020_2_graph.p.txt,156,0,0,25,5.55
303208_Prescience_ENPH_2020_3.p.txt,23952,0,0,1059,3.63
366_GeoInvesting_PGFY_2014_2.p.txt,433,0,0,13,1.67
90394_Unemon1_TACO_2017.p.txt,29,0,0,0,7.76
8_Citron Research_TXTR_2014_4.p.txt,4013,0,0,115,4.87
579_Bronte Capital_SHLD_2011.p.txt,1144,0,0,65,2.67
90527_The Capitolist_LCI_2017_2.p.txt,33,0,0,6,4.35
301411_Friendly Bear_MB_2016_4.p.txt,233,0,0,141,2.65
304906_GlassHouseResearch_VAR_2017.p.txt,10295,0,0,416,2.03
690_Street Sweeper_TRUP_2015.p.txt,2150,0,0,114,5.52
419_Pershing Square_O_2009.p.txt,1803,0,0,176,7.71
77175_Citron_AMSC_2008_2.p.txt,29,0,0,3,4.7
306201_Checkmate Research_CCP_2018.p.txt,10620,0,0,778,6.14
689_Cable Car Capital_EXAS_2015_7.p.txt,1698,1,1,66,3.83
173_Shortzilla_HLF_2013_4.p.txt,2071,0,0,157,1.48
77_Alfred Little_BORN_2010_3.p.txt,328,0,0,34,4.66
301227_Citron_UBNT_2017_2.p.txt,358,0,0,23,2.01
532_RH Analytics_HCI_2014_5.p.txt,3684,0,0,276,2.79
785_Alpha Exposure_MESO_2015_3.p.txt,942,0,0,25,6.31
305509_Fraud Research_VPOR_2014_1.p.txt,118,0,0,242,4.11
793_Street Sweeper_TITN_2015.p.txt,2219,0,0,131,6.25
697_Suhail Capital_MBLY_2015_1.p.txt,15475,0,0,588,1.75
301204_Citron_CC_2016.p.txt,4006,1,1,241,3.74
717_Street Sweeper_FENX_2015_1.p.txt,1379,0,0,59,6.28
512_Gotham Investing_AFSI_2015_8.p.txt,981,0,0,94,4.72
228_Spruce Point Capital_GSOL_2011_3.p.txt,777,0,0,30,4.53
91181_Seligman_ALLK_2019.p.txt,43937,110,31,983,3.77
799_Emperor Has No Clothes_TRTC_2014.p.txt,7179,0,0,512,5.29
26_Muddy Waters_O32-SG_2012_1.p.txt,611,0,0,16,0.78
304103_Street Sweeper_GALT_2018_1.p.txt,931,0,0,40,2.97
296_Meson Capital_OMEX_2014_18.p.txt,1885,0,0,103,3.9
307207_Jay Yoon_SPCB_2015_3.p.txt,102,0,0,42,3.17
74_Bronte Capital_UTA_2013_10.p.txt,242,0,0,24,2.64
142_Xuhua Zhou_LL_2013_1.p.txt,4721,0,0,339,2.99
91119_The Capitolist_CYRX_2019_2.p.txt,34,0,0,1,5.93
302502_Mako_WKHS_2016_1.p.txt,739,0,0,601,7.48
91300_Quintessential_SONG_2020.p.txt,2392,0,0,164,3.01
41_Greenlight Capital_MLM_2012.p.txt,533,0,0,71,1.85
93042_Chimin Sang_GAME_2009.p.txt,25,0,0,6,4.79
300316_Aurelius_KGJI_2016_1.p.txt,3085,0,0,279,4.18
630_Mithra Forensic Research_VIPS_2015_2.p.txt,3157,0,0,210,3.41
239_Street Sweeper_MILL_2014_2.p.txt,1192,0,0,77,6.43
726_Martin Shkreli_ZLCS_2011_2.p.txt,21,0,0,4,5.81
408_Bronte Capital_NOG_2011_5.p.txt,1061,0,0,91,3.02
307106_JCAP_FANH_2019_1.p.txt,13372,2,2,2512,4.39
129_Bronte Capital_FMCN_2012_1.p.txt,1894,0,0,64,5.06
397_Alpha Exposure_PAMT_2013.p.txt,1279,0,0,121,3.77
350_Glaucus Research Group_AAMC_2014_2.p.txt,451,0,0,52,2.62
277_Asensio_OLED_2013_19.p.txt,697,0,0,119,2.25
256_Street Sweeper_PHMD_2013_1.p.txt,3349,0,0,187,3.61
476_Copperfield Research_BBSI_2014_1.p.txt,2493,0,0,162,1.93
524_Asensio_CSKI_2009_5.p.txt,754,0,0,67,1.45
296_Meson Capital_OMEX_2013_5.p.txt,1339,1,1,81,2.35
303501_RH Analytics_HCI_2017_3.p.txt,88,0,0,115,4.25
307212_Jay Yoon_WIFI_2015_1.p.txt,511,0,0,333,2.85
300319_Aurelius_PME_2017_1.p.txt,4738,0,0,440,3.97
446_Bronte Capital_NUS_2014_2.p.txt,4297,0,0,119,4.18
90411_JCap_GNTX_2017.p.txt,15,0,0,1,0.97
300334_Aurelius_HIIQ_2018_2.p.txt,834,0,0,83,3.02
11481_Copperfield_EBIX_2011_3.p.txt,35,0,0,1,4.83
10253_Asensio_DMC_2006_5.p.txt,804,0,0,83,1.56
269_Bronte Capital_VRX_2015_3.p.txt,5678,2,2,324,4.33
153_Ottoman Bay_GA_2014_1.p.txt,2474,0,0,265,4.0
332_Pump Stopper_UNIS_2014_1.p.txt,2780,0,0,192,1.54
90203_Mako_OCAT_2015_2.p.txt,11,0,0,4,2.8
90530_SoapBox_HRB_2017.p.txt,3484,2,2,96,1.38
396_Citron Research_ZAGG_2011_2.p.txt,2575,0,0,155,3.05
7_Whitney Tilson_LL_2015_17.p.txt,2205,0,0,118,1.86
680_Pump Stopper_IDI_2015.p.txt,7771,0,0,414,5.33
158_Whitney Tilson_LULU_2010.p.txt,1472,0,0,47,2.56
90192_K2_AKG_2016_2.p.txt,3504,0,0,70,2.66
724_Richard Pearson_BETR_2015.p.txt,1999,0,0,77,3.89
301408_Friendly Bear_HMCBF_2016_2.p.txt,420,0,0,219,2.49
20_Muddy Waters_ONP_2010_4.p.txt,1990,0,0,291,2.3
307718_Studioso_TELL_2017_1.p.txt,185,0,0,161,6.11
277_Asensio_OLED_2013_24.p.txt,305,0,0,66,3.1
722_Martin Shkreli_NEOP_2011_4.p.txt,16,0,0,0,7.35
179_Richard Pearson_GOMO_2014.p.txt,2953,0,0,137,2.82
265_Street Sweeper_NCTY_2014.p.txt,3082,0,0,224,5.22
519_Bronte Capital_HOLI_2011.p.txt,2881,0,0,72,7.98
523_Asensio_AOBI_2009_08.p.txt,464,0,0,84,1.73
355_Kerrisdale Capital_CATM_2014_2.p.txt,9535,0,0,401,5.73
91180_Asensio_PGWC_2006_9.p.txt,621,0,0,114,1.66
90756_FuzzyPanda_XXII_2018_3.p.txt,10,0,0,0,2.7
300110_Alpha Exposure_GERN_2018_2.p.txt,1366,0,0,83,2.68
300901_Bronte_VRX_2016_1.p.txt,724,0,0,154,4.71
296_Meson Capital_OMEX_2014_25.p.txt,5212,0,0,303,3.11
304314_Well_3758_2017_2.p.txt,228,0,0,69,1.01
61_Alfred Little_CBEH_2011_1.p.txt,35,0,0,301,3.36
315_Emerson Analytics_67-HK_2014.p.txt,2710,0,0,267,2.79
580_Street Sweeper_ANTH_2015.p.txt,1805,0,0,79,3.92
354_Gotham City Research_GOW-ES_2014_2.p.txt,1050,0,0,83,0.25
277_Asensio_OLED_2013_26.p.txt,1083,0,0,113,1.52
304110_Street Sweeper_TPNL_2019_1.p.txt,635,0,0,21,2.48
382_Pump Stopper_OXBT_2014.p.txt,2267,0,0,213,4.87
66_GeoInvesting_SCEI_2011.p.txt,172,0,0,20,5.88
182_Copperfield Research_WWWW_2013.p.txt,4436,0,0,135,4.74
562_Street Sweeper_JMBA_2015.p.txt,3323,0,0,179,5.3
11481_Copperfield_EBIX_2011_1.p.txt,35,0,0,0,4.92
400_Alpha Exposure_CLSN_2013_5.p.txt,388,0,0,7,3.24
76_Citron Research_BORN_2010_1.p.txt,608,0,0,51,5.41
14_Alfred Little_YOKU_2011.p.txt,1225,0,0,48,2.64
7_Whitney Tilson_LL_2015_15.p.txt,2031,0,0,120,2.95
383_Pump Stopper_ARNA_2014.p.txt,7225,0,0,735,4.1
92126_Asensio_LDK_2006_9.p.txt,533,0,0,64,2.14
90276_The Capitolist_MNK_2017_1.p.txt,40,0,0,0,3.77
304014_Spruce Point Capital_DORM_2017.p.txt,8093,0,0,395,8.59
302101_Iceberg_Noble_2016_1.p.txt,46,0,0,4,14.7
494_Alpha Exposure_SFXE_2015_3.p.txt,1118,0,0,45,7.31
307212_Jay Yoon_WIFI_2015_3.p.txt,129,0,0,113,2.7
175_Whitney Tilson_HLF_2014_2.p.txt,824,0,0,39,2.0
300901_Bronte_VRX_2016_3.p.txt,70,0,0,102,4.83
301417_Friendly Bear_AQMS_2017_1.p.txt,867,0,0,845,3.87
296_Meson Capital_OMEX_2014_27.p.txt,1118,0,0,73,2.95
90328_Cannell Capital_CTRL_2016.p.txt,8,0,0,3,2.27
61_Alfred Little_CBEH_2011_3.p.txt,1145,0,0,145,3.35
689_Cable Car Capital_EXAS_2014_1.p.txt,1040,0,0,55,4.07
300326_Aurelius_EGBN_2017_1.p.txt,5211,0,0,559,3.05
91268_Citron_BWTR_2008.p.txt,1351,0,0,113,3.39
487_Bronte Capital_CAGC_2011_5.p.txt,733,0,0,56,3.04
281_Alfred Little_FU_2014_5.p.txt,1692,0,0,46,4.52
173_Shortzilla_HLF_2012_2.p.txt,893,0,0,99,3.02
302902_Off Wall Street_PDCO_2016_1.p.txt,9553,0,0,393,9.66
90756_FuzzyPanda_XXII_2018_1.p.txt,11,0,0,0,6.15
208_Prescience Point_ACTV_2013_2.p.txt,9084,0,0,340,4.69
90705_The Capitolist_TRUP_2018_8.p.txt,20,0,0,0,6.35
91261_Copperfield_NEWT_2020.p.txt,16850,7,4,1183,2.67
728_Melissa Davis_CBMG_2015.p.txt,3210,0,0,193,3.04
91128_Viceroy_ATNX_2019_8Appendix.p.txt,8786,0,0,476,2.39
675_Street Sweeper_KRNT_2015_2.p.txt,309,0,0,28,3.36
91093_Citron_LOPE_2019.p.txt,4680,0,0,354,1.25
277_Asensio_OLED_2013_8.p.txt,653,0,0,93,1.8
301311_Forensic Research Analyst_SEDG_2018_1.p.txt,96,0,0,62,2.74
117_Kynikos Associates_VALE_2011.p.txt,1548,0,0,113,3.41
338_Citron Research_PLUG_2014.p.txt,2661,0,0,130,4.21
359_Absaroka Capital_GEDU_2011_2.p.txt,6019,2,1,748,3.11
91154_Night Market Research_ACB_2019.p.txt,8,0,0,0,0.0
91_Infitialis_MLNX_2012.p.txt,4057,0,0,248,3.34
85744_Phase Five Research_RMTI_2014.p.txt,33,0,0,2,4.59
91064_Culper_QNST_2018.p.txt,8,0,0,0,0.0
195_GeoInvesting_CHUY_2013.p.txt,3891,0,0,277,3.32
191_Chimin Sang_HRBN_2011.p.txt,2119,0,0,146,4.62
90791_Viceroy_EBIX_2019_5.p.txt,3135,10,5,153,2.82
91293_Grizzly_IIPR_2020_appdx.p.txt,10047,0,0,907,5.71
91052_Spruce Point_PEN_2019.p.txt,15345,0,0,748,6.18
301608_Glaucus Research_ASX_TFC_QIN_2017_2.p.txt,7486,2,2,297,2.26
512_Gotham Investing_AFSI_2015_15.p.txt,907,0,0,73,3.27
307224_Jay Yoon_CGI_2016_2.p.txt,753,0,0,346,3.41
422_Street Sweeper_MDVN_2012.p.txt,4206,0,0,114,4.02
26_Muddy Waters_O32-SG_2012_3.p.txt,2962,0,0,133,1.94
563_Prescience Point_ANFI_2015.p.txt,11871,0,0,788,2.58
524_Asensio_CSKI_2009_7.p.txt,924,0,0,83,3.49
91282_GlassHouse_CUB_2020.p.txt,12867,0,0,447,3.44
300301_Aurelius_BOFI_2016_8.p.txt,421,0,0,379,4.94
752_Suhail Capital_VEEV_2014_7.p.txt,354,0,0,21,2.98
151_Pershing Square_MBI_2002.p.txt,24780,0,0,1530,2.07
476_Copperfield Research_BBSI_2014_3.p.txt,1403,0,0,83,3.76
524_Asensio_CSKI_2010_33.p.txt,742,0,0,129,3.02
302803_Muddy Waters_SAX_2016_2.p.txt,1231,0,0,54,0.36
408_Bronte Capital_NOG_2011_7.p.txt,1123,0,0,60,7.7
129_Bronte Capital_FMCN_2012_3.p.txt,1082,0,0,56,5.84
275_Spruce Point Capital_BV_2012_1.p.txt,3736,0,0,158,6.93
74_Bronte Capital_UTA_2010_9.p.txt,1105,0,0,82,3.35
302505_Mako_ABEO_2016_1.p.txt,828,0,0,768,7.94
597_The Friendly Bear_FRPT_2015_2.p.txt,1901,0,0,91,5.48
307401_Shadowfall_KRYAY_2019_1.p.txt,19297,8,7,2197,5.87
95_GeoInvesting_ORS_2011.p.txt,1883,0,0,259,4.03
12478_Chimin Sang_YOKU_2011_1.p.txt,20,0,0,1,6.1
778_Emperor Has No Clothes_HLTH_2015_2.p.txt,294,0,0,16,7.25
511_Richard Pearson_GSAT_2014_2.p.txt,3678,0,0,129,3.52
148_Bronte Capital_ARLP_2013_2.p.txt,2256,0,0,38,12.31
91062_Culper_CTT_2018.p.txt,11,0,0,0,5.26
279_Muddy Waters_AMT_2013_5.p.txt,420,0,0,13,0.99
524_Asensio_CSKI_2009_19.p.txt,619,0,0,95,2.47
643_Shareholder Watchdog_HRG_2012.p.txt,3807,0,0,434,3.27
300334_Aurelius_HIIQ_2019_4.p.txt,969,0,0,50,2.69
90192_K2_AKG_2017_4.p.txt,974,0,0,22,3.65
91114_Mako_LXRX_2019.p.txt,21,0,0,0,0.0
302211_Kerrisdale_KODK_2018_1.p.txt,10259,7,7,565,3.29
300602_Blue Orca_GDS_2018_2.p.txt,7311,3,2,393,2.14
91180_The Friendly Bear_TWST_2019.p.txt,36,0,0,1,8.36
307204_Jay Yoon_RST_2015_2.p.txt,135,0,0,116,2.05
301512_GeoInvesting_SFOOF_2016_2.p.txt,133,0,0,97,1.84
90254_Bleecker street_TRXC_2016.p.txt,12,0,0,0,2.35
90_Citron Research_Z_2012_2.p.txt,795,0,0,56,2.67
91183_Spruce Point_PLUG_2019.p.txt,8928,0,0,308,3.49
301308_Forensic Research Analyst_NVAFF_2017_3.p.txt,46,0,0,33,2.29
635_Street Sweeper_HOTR_2015.p.txt,1069,0,0,61,5.3
308002_GrizzlyResearch_INS_2019_1.p.txt,285,27,1,423,1.11
228_Spruce Point Capital_GSOL_2011_1.p.txt,1818,13,13,564,6.96
303902_SkyTides_VCRA_2016_2.p.txt,6335,1,1,339,3.99
532_RH Analytics_HCI_2014_7.p.txt,1787,0,0,119,3.27
90322_Aristides_UNXL_2013.p.txt,6,0,0,1,0.0
785_Alpha Exposure_MESO_2015_1.p.txt,2219,0,0,116,5.14
90815_Hindenburg_GNW_2018.p.txt,4669,0,0,321,3.85
301216_Citron_TDG_2017.p.txt,2756,0,0,174,2.56
456_Pump Stopper_GLRI_2014.p.txt,7245,0,0,803,4.14
173_Shortzilla_HLF_2013_6.p.txt,544,0,0,25,3.52
77_Alfred Little_BORN_2010_1.p.txt,1429,0,0,123,5.35
91056_Batman Research_LB_2019.p.txt,1259,0,0,164,4.14
92_Kerrisdale Capital_MLNX_2013_2.p.txt,2334,0,0,155,5.04
304020_Spruce Point Capital_AVAV_2017.p.txt,10360,0,0,485,6.38
301429_Friendly Bear_JYNT_2019_1.p.txt,425,0,0,98,4.74
7_Whitney Tilson_LL_2013_2.p.txt,1289,0,0,106,4.31
301221_Citron_MNK_2017_2.p.txt,1063,0,0,61,1.51
689_Cable Car Capital_EXAS_2015_5.p.txt,1562,0,0,55,2.78
304045_Spruce Point Capital_AAXN_2019.p.txt,13006,0,0,697,7.72
815_Street Sweeper_NCTY_2015.p.txt,2030,0,0,118,4.17
302_Citron Research_WRLD_2010_2.p.txt,1661,0,0,91,3.4
90705_The Capitolist_TRUP_2018_16.p.txt,31,0,0,15,6.23
638_Cable Car Capital_PLUS-GB_2015_3.p.txt,2188,0,0,45,4.17
300806_Bonitas Research_HX_2019.p.txt,12031,42,31,545,8.29
90197_Le Penseur_GKOS_2016.p.txt,8,0,0,0,3.08
307224_Jay Yoon_CGI_2017_6.p.txt,899,0,0,323,3.43
301502_GeoInvesting_NHTC_2016_2.p.txt,110,0,0,121,3.28
604_Glaucus Research Group_Rolta_2015_2.p.txt,13029,0,0,500,3.41
297_Citron Research_DDD_2013_1.p.txt,3580,0,0,153,3.15
245_Reid D. Notes_GIB_2014_4.p.txt,2902,0,0,150,2.83
300605_Blue Orca_CORT_2019.p.txt,8427,0,0,379,3.2
90791_Viceroy_EBIX_2018_1.p.txt,2463,0,0,234,2.05
802_Street Sweeper_CALL_2015.p.txt,1042,0,0,47,3.36
104_Richard Pearson_CLNT_2013_2.p.txt,2824,0,0,222,2.23
784_Kynikos Associates_BABA_2015.p.txt,595,0,0,96,6.53
623_Kynikos Associates_RDS.A_2015(SLIDE 18).p.txt,3334,0,0,245,7.58
751_Citron Research_CBEY_2009_2.p.txt,472,0,0,35,5.28
307215_Jay Yoon_UEPS_2016_5.p.txt,196,0,0,95,2.61
92517_Chimin Sang_XIN_2010.p.txt,20,0,0,0,6.94
220_Citron Research_ONVO_2014.p.txt,814,1,1,45,3.72
304105_Street Sweeper_MTBC_2018_1.p.txt,537,0,0,79,2.0
301402_Friendly Bear_STMP_2016_1.p.txt,423,0,0,212,4.15
792_Emperor Has No Clothes_AQXP_2015.p.txt,4669,0,0,283,4.7
63_Alfred Little_PUDA_2011_3.p.txt,1178,0,0,143,4.43
795_796_797_Spruce Point Capital_CRESY_IRS_IDBD-IL_2015_2.p.txt,7875,0,0,586,5.25
294_Copperfield Research_SODA_2013_1.p.txt,401,0,0,19,9.12
343_GeoInvesting_FFHL_2013.p.txt,2627,0,0,239,2.8
91185_Akram_s Razor_NVTA_2019.p.txt,23,0,0,5,7.89
91224_Ash Illuminations_LK_2020.p.txt,1,0,0,0,0.0
524_Asensio_CSKI_2009_24.p.txt,466,0,0,63,3.05
167_Greenlight Capital_MCO_2009.p.txt,4563,0,0,407,5.56
302706_Mithra_JD_2018_1.p.txt,133,0,0,16,2.84
432_Citron Research_CHBT_2010_1.p.txt,1273,0,0,85,4.11
93_Spruce Point Capital_CIS_2011_1.p.txt,2009,0,0,496,6.13
198_GeoInvesting_HOGS_2011_2.p.txt,1900,0,0,133,2.71
251_Gravity Research Group_AVNR_2013.p.txt,3277,0,0,139,2.34
181_Richard Pearson_CYTR_2014.p.txt,6799,0,0,597,2.02
304047_Spruce Point Capital_IRBT_2017_2.p.txt,2695,0,0,138,3.84
90742_Art Doyle_MNOV_2018.p.txt,2374,0,0,39,1.62
20_Muddy Waters_ONP_2010_1.p.txt,6203,1,1,253,3.7
307204_Jay Yoon_RST_2014_1.p.txt,260,0,0,125,3.62
277_Asensio_OLED_2013_21.p.txt,438,0,0,66,2.05
304038_Spruce Point Capital_XPO_2018.p.txt,15757,0,0,1257,7.79
90952_Spruce Point_KRNT_2019_2.p.txt,1857,0,0,131,2.48
569_Iceberg Research_N21-SG_2015.p.txt,7591,1,1,261,2.76
292_Muddy Waters_NQ_2014_9.p.txt,1820,0,0,29,1.53
264_Street Sweeper_AMRS_2014_2.p.txt,2122,0,0,147,4.03
400_Alpha Exposure_CLSN_2013_2.p.txt,1615,0,0,41,1.48
304043_Spruce Point Capital_AJRD_2019.p.txt,11315,0,0,898,7.05
