Filename,Wordcount,Hyperlinks,Domains,Unique NER Entities,Total NER Entities,$ NER,% NER,% Numeric Characters,Financial Terms,SEC Terms
512_Gotham Investing_AFSI_2014_6.p.txt,1303,12,3,66,139,5,9,2.48,8,8
200_Matt Berry_QIHU_2012_4.p.txt,2008,61,36,102,213,4,21,6.14,34,3
96_GeoInvesting_CGPI_2011_1.p.txt,725,6,2,47,75,0,1,2.96,7,0
573_Bronte Capital_TSL_2011_2.p.txt,5986,146,12,198,623,92,5,5.66,65,0
712_Hayman Capital Management_AEGR_2015.p.txt,24607,13,9,562,2835,7,63,6.11,211,10
588_Street Sweeper_MVIS_2015.p.txt,1864,41,14,106,275,51,18,5.0,17,1
90459_Unemon1_EROS_2017.p.txt,625,16,7,52,135,9,32,7.41,8,0
90827_Hindenburg_PGLC_2017.p.txt,2888,48,11,121,258,28,4,4.55,41,6
30_Citron Research_ISRG_2013_3.p.txt,14105,113,28,212,719,16,26,2.55,66,1
91271_Spruce Point_AMCR_2020.p.txt,26695,173,61,1399,5523,944,534,7.11,503,88
91296_Hindenburg_WORX_2020.p.txt,3419,54,29,129,310,40,26,3.42,37,3
91399_Spruce Point_GFL_2020.p.txt,31540,385,107,1367,5279,634,243,5.56,441,75
47_Alfred Little_SVM_2012_3.p.txt,1609,18,6,71,195,1,11,4.46,3,3
523_Asensio_AOBI_2009_02.p.txt,739,38,5,64,105,6,0,2.07,3,4
91180_Asensio_PGWC_2006_3.p.txt,648,22,2,37,59,1,0,1.36,0,0
304301_Well_MARUF_2016_2.p.txt,100,0,0,32,47,0,2,3.73,0,0
90320_90321_Aristides_CLM_CRF-2011.p.txt,1066,20,1,73,363,10,138,3.14,20,2
302705_Mithra_BTGGF_2017_1.p.txt,8125,53,10,168,777,27,78,3.39,145,7
91281_Spruce Point_WDFC_2020_2.p.txt,4532,1,1,211,488,104,37,2.86,67,5
306_Citron Research_TSLA_2013.p.txt,1714,20,9,103,251,14,23,2.29,5,0
733_Citron Research_VRX_2015_1.p.txt,3553,41,10,163,373,9,60,4.62,13,0
302903_Off Wall Street_DKS_2016_1.p.txt,12932,0,0,606,1875,108,480,6.15,148,2
302217_Kerrisdale_TCX_2019_1.p.txt,11255,4,4,537,2061,176,606,8.54,156,1
91310_Spruce Point_FSCT_2020.p.txt,15758,17,11,518,1814,254,258,3.68,169,35
90451_Viceroy_CSTE_2017_1.p.txt,8773,46,22,194,599,17,76,4.73,114,9
92126_Asensio_LDK_2006_1.p.txt,976,24,2,46,87,9,1,1.75,7,1
91286_Wolfpack_IQ_2020.p.txt,13917,70,30,280,1028,98,72,4.78,161,18
301213_Citron_TDG_2017_2.p.txt,3461,16,9,110,303,14,3,2.56,12,2
301407_Friendly Bear_MEET_2019_3.p.txt,4167,52,20,69,348,3,10,3.03,35,1
91145_EtAlBioCap_TORC_2019.p.txt,2851,22,5,64,199,18,64,2.79,22,0
196_Citron Research_QIHU_2011_2.p.txt,4206,112,46,175,658,19,116,4.44,40,1
429_Kerrisdale Capital_CMFO_2010_2.p.txt,1119,11,3,84,194,32,5,4.87,20,5
91180_Asensio_PGWC_2006_10.p.txt,613,24,2,36,59,1,0,1.46,0,0
783_Eminence Capital_WAB_2015.p.txt,2227,50,10,182,293,19,17,7.9,21,0
269_Bronte Capital_VRX_2016_8.p.txt,1493,70,10,57,158,0,0,4.85,4,0
695_The Friendly Bear_W_2015.p.txt,3604,35,5,83,222,40,29,3.71,70,3
260_Infitialis_CHMR_2012_2.p.txt,4021,44,14,182,454,68,26,5.9,20,12
565_Hayman Capital Management_ACOR_2015_2.p.txt,1469,24,4,105,182,9,13,2.3,6,3
281_Alfred Little_FU_2013_4.p.txt,1949,15,5,45,136,7,1,2.72,24,7
301240_Citron_ABBV_2018.p.txt,1480,14,7,51,112,11,6,1.65,6,0
211_Citron Research_NUS_2012_2.p.txt,6983,53,12,164,504,11,8,1.18,36,5
157_Street Sweeper_LULU_2013.p.txt,5580,141,45,271,626,46,103,3.72,26,1
532_RH Analytics_HCI_2015_11.p.txt,1219,15,2,47,126,6,8,2.59,13,0
306401_ColdShowerAnalytics_DIOD_2019_1.p.txt,3465,25,9,124,216,24,27,3.47,33,1
765_Ennismore Fund Management_GBO-GB_2014.p.txt,3149,1,1,117,267,0,9,2.58,51,2
7_Whitney Tilson_LL_2015_7.p.txt,2322,15,6,41,79,4,3,1.67,11,1
495_Bronte Capital_GSAT_2014.p.txt,7142,151,12,110,401,21,22,3.5,68,0
300314_Aurelius_BANC_2016_1.p.txt,6782,166,54,306,1036,32,18,4.91,61,4
576_Bleecker Street Research_AAC_2015_1.p.txt,6886,50,14,227,874,40,40,2.88,69,7
302809_Muddy Waters_6863HK_2016_2.p.txt,3580,10,5,138,335,0,28,2.54,17,2
532_RH Analytics_HCI_2017_23.p.txt,262,4,1,25,44,0,2,3.25,3,0
83113_Citron_ARTC_2007_3.p.txt,2487,28,7,109,318,15,58,2.18,23,1
543_Street Sweeper_SPWH_2014_1.p.txt,5637,164,27,241,553,61,52,4.68,37,0
301606_Glaucus Research_1363HK_2016_2.p.txt,7956,18,8,181,630,5,39,2.41,59,18
246_Prescience Point_INWK_2013.p.txt,25378,144,33,945,3336,462,398,5.54,396,28
668_Citron Research_AMBA_2015_1.p.txt,1732,2,1,56,123,24,6,2.32,21,0
90825_Hindenburg_RIOT_2017_1.p.txt,3936,83,27,123,306,26,20,6.41,47,11
92126_Asensio_LDK_2006_14.p.txt,750,25,2,35,81,6,1,1.56,2,0
302904_Off Wall Street_HNI_2017_1.p.txt,11492,2,2,516,1603,158,401,5.4,136,3
280_GeoInvesting_FU_2013_1.p.txt,1465,28,7,72,242,10,3,7.95,19,7
90343_Richard Pearson_TCMD_2017.p.txt,7243,133,21,182,817,91,215,6.32,164,17
59_Citron Research_QCOR_2012_4.p.txt,1187,17,7,71,225,2,76,3.58,4,0
302818_Muddy Waters_CIFS_2017.p.txt,6631,6,4,262,889,70,20,3.3,40,8
3_Kerrisdale Capital_EZCH_2013_1.p.txt,10457,64,30,418,1266,151,130,5.45,145,7
91128_Viceroy_ATNX_2019_3.p.txt,4723,24,10,190,474,22,28,2.74,49,9
301610_Glaucus Research_0607HK_2017_1.p.txt,21640,72,13,502,2363,25,329,4.5,183,66
301245_Citron_TSXV-N_2018_2.p.txt,1633,18,7,78,209,22,13,4.01,6,0
420_GeoInvesting_CBAK_2014_2.p.txt,1987,52,3,55,125,6,1,1.19,36,6
301222_Citron_NVDA_2017.p.txt,1182,5,2,70,159,13,16,3.12,12,0
735_Martin Shkreli_CYTX_2012.p.txt,1474,12,1,61,122,1,31,4.37,22,0
91450_Kerrisdale_ATRC_2020.p.txt,21689,84,32,243,897,7,103,2.51,148,0
90826_Hindenburg_MARA_2017.p.txt,2968,61,20,100,236,4,14,3.8,36,9
121_Bronte Capital_CCME_2011_2.p.txt,1588,27,7,53,84,4,2,1.98,13,0
185_Kerrisdale Capital_GFRE_2011.p.txt,1659,32,8,70,159,0,3,3.01,21,6
125_Kynikos Associates_GME_2011.p.txt,2147,0,0,162,297,23,33,3.41,33,2
123_Asensio_CTE_2011_7.p.txt,1118,44,5,70,141,10,0,2.47,13,1
146_Richard Pearson_TEAR_2013_2.p.txt,3709,32,8,95,273,60,21,2.3,33,0
302401_Lemelson_DPZ_2017_1.p.txt,3410,37,6,145,456,76,25,4.84,48,22
239_Street Sweeper_MILL_2013_1.p.txt,1560,48,16,70,225,22,7,5.16,13,0
699_Street Sweeper_EFOI_2015.p.txt,1198,14,7,83,129,10,15,3.35,14,2
553_Street Sweeper_TUBE_2015_2.p.txt,736,12,2,41,101,14,19,3.65,5,0
745_GeoInvesting_CDZI_2015_3.p.txt,1851,53,3,45,129,38,1,2.02,13,0
301423_Friendly Bear_TDOC_2018_2.p.txt,1645,12,3,31,70,0,7,1.74,26,0
692_Street Sweeper_VG_2015.p.txt,1738,55,17,121,227,27,23,3.08,4,0
308001_GrizzlyResearch_NBEV_2019_1.p.txt,10018,40,22,314,1256,133,30,4.03,72,23
91463_GlassHouse_COLM_2020.p.txt,15486,1,1,388,1768,119,164,3.6,127,4
90681_FFJ_ACAD_2018.p.txt,1146,11,7,58,121,12,8,3.58,6,1
752_Suhail Capital_VEEV_2014_13.p.txt,3007,15,3,73,227,25,7,1.78,30,4
90820_Hindenburg_PLSE_2018.p.txt,3732,46,11,63,121,7,3,3.19,58,5
301214_Citron_ESRX_2017.p.txt,634,16,7,38,130,2,42,4.64,3,0
402_Alpha Exposure_AFFY_2013_1.p.txt,2559,28,11,107,267,11,6,3.71,22,0
105_Richard Pearson_ZIOP_2012_1.p.txt,3984,38,10,49,173,4,4,1.77,31,8
711_Citron Research_W_2015_1.p.txt,5059,76,22,169,425,28,17,3.21,31,2
90533_SoapBox_NWL_2017.p.txt,5532,2,1,164,394,51,37,4.61,54,0
90045_Le Penseur_WATT_2016.p.txt,1136,15,4,63,214,10,71,5.04,10,0
322_Whitney Tilson_LRN_2013_4.p.txt,1393,8,2,23,42,0,6,2.53,10,0
820_819_Muddy Waters_RAL-FR_CO-FR_2015_1.p.txt,9527,0,0,140,491,4,31,2.45,127,12
254_Gravity Research Group_RPTP_2013.p.txt,5304,37,19,192,458,26,27,2.38,42,1
776_Richard Pearson_TKAI_2015.p.txt,3812,59,11,102,287,24,27,3.25,36,8
301905_Gotham_AAC_2017_2.p.txt,10587,13,11,362,1530,2,265,4.63,89,23
17_Alfred Little_DEER_2011_1.p.txt,4272,26,8,159,449,46,33,3.62,56,12
500_Bronte Capital_LOGI_2011_3.p.txt,1039,27,6,39,53,0,6,2.89,8,0
524_Asensio_CSKI_2009_11.p.txt,853,45,4,45,75,0,0,2.2,0,1
301230_Citron_MDXG_2017.p.txt,744,1,1,37,75,1,0,3.77,2,0
424_Bronte Capital_GPOR_2012_4.p.txt,2084,72,12,121,371,0,0,4.61,14,0
23_Glaucus Research Group_773-HK_2013_1.p.txt,17315,115,25,551,1923,260,240,10.82,106,13
319_Alpha Exposure_UNXL_2013_3.p.txt,2778,26,10,104,312,44,2,2.97,50,3
811_Muddy Waters_PFPT_2015.p.txt,768,21,5,99,165,0,11,5.55,6,1
302826_Muddy Waters_INGN_2019_1.p.txt,8594,20,16,242,802,55,108,3.65,59,8
91455_JCAP_ACMR_2020_1.p.txt,13258,12,11,528,2057,287,144,4.93,162,0
723_Martin Shkreli_AVNR_2011_1.p.txt,1832,12,5,80,164,21,5,3.93,32,4
249_GeoInvesting_AFSI_2013_1.p.txt,5863,77,21,187,868,98,16,4.77,91,46
91355_Hindenburg_IDEX_2020.p.txt,4129,28,15,112,275,10,7,2.82,51,8
474_Trinity Research Group_GOMO_2014.p.txt,2712,42,6,66,131,3,6,5.93,45,2
734_Martin Shkreli_MNKD_2012.p.txt,1496,4,1,51,174,60,0,2.18,20,0
73_Absaroka Capital_YONG_2011.p.txt,13196,37,13,574,2101,165,11,4.34,114,41
532_RH Analytics_HCI_2014_3.p.txt,3724,23,4,169,518,35,77,4.39,57,5
222_Valkyrie Capital_ONVO_2014.p.txt,5923,66,33,233,674,61,30,3.23,92,5
647_Shareholder Watchdog_SBNY_2011.p.txt,3021,29,5,168,383,50,87,5.53,66,0
300322_Aurelius_PETS_2017_1.p.txt,4918,74,32,118,497,8,18,3.15,29,0
194_Glaucus Research Group_SFUN_2013_1.p.txt,11076,62,28,288,946,84,16,2.97,88,11
333_Glaucus Research Group_1337-TW_2014_3.p.txt,3078,17,7,55,164,0,8,3.56,38,0
91387_TaxWatch_GE_2020.p.txt,6400,89,11,129,1537,16,600,3.97,48,0
114_Muddy Waters_SPRD_2011.p.txt,44,0,0,1,1,0,0,4.28,1,0
8_Citron Research_TXTR_2014_2.p.txt,5379,39,12,207,655,37,31,3.97,38,10
403_Alpha Exposure_CVV_2013_1.p.txt,1437,19,7,50,182,23,6,3.97,16,3
316_Xuhua Zhou_UNXL_2013_2.p.txt,1812,19,6,77,223,17,1,2.78,22,1
90999_Hindenburg_EROS_2019_3.p.txt,6933,151,31,217,453,32,28,4.37,84,3
241_Glaucus Research Group_K2N-SG_2013_1.p.txt,11498,26,16,306,991,14,37,3.36,107,56
111_Kynikos Associates_XOM_2011.p.txt,2147,0,0,162,297,23,33,3.41,33,2
395_Xuhua Zhou_WPRT_2013.p.txt,4023,27,8,178,522,26,30,3.32,38,5
304026_Spruce Point Capital_GLOB_2018.p.txt,11120,85,7,690,2350,334,414,14.32,240,33
300301_Aurelius_BOFI_2016_12.p.txt,4170,117,42,157,512,19,6,4.45,46,1
329_Kerrisdale Capital_UNIS_2014_3.p.txt,1583,17,4,63,146,26,4,2.68,30,0
307905_HindenburgResearch_PRED_2019_1.p.txt,13906,309,62,351,1198,92,141,7.67,101,16
300323_Aurelius_MDXG_2018_7.p.txt,1816,37,7,54,92,4,0,1.13,13,0
106_Greenlight Capital_JOE_2010.p.txt,3404,2,1,439,7829,1303,767,14.39,6,0
303501_RH Analytics_HCI_2016_1.p.txt,1261,9,1,70,138,5,19,3.14,16,1
279_Muddy Waters_AMT_2013_1.p.txt,50556,71,45,735,2927,375,217,2.48,362,41
269_Bronte Capital_VRX_2014_1.p.txt,751,25,7,38,53,5,0,4.12,6,0
91453_Night Market Research_FCEL_2020_2.p.txt,2233,37,5,115,499,10,75,4.79,40,4
506_Street Sweeper_VIMC_2014.p.txt,1771,30,10,87,185,40,16,3.6,7,2
460_Street Sweeper_SWSH_2011.p.txt,4232,104,37,186,545,64,14,2.97,34,9
444_Dialectic Capital_BAM_2012.p.txt,961,30,11,114,342,15,44,5.71,16,0
90817_Hindenburg_AMEH_2018.p.txt,2488,46,10,69,154,27,16,5.61,33,0
430_Kerrisdale Capital_ONP_2010_3.p.txt,911,23,5,54,133,2,0,2.87,8,1
524_Asensio_CSKI_2009_20.p.txt,779,37,4,55,93,1,0,2.26,1,2
323_Pump Stopper_KEYW_2014_2.p.txt,1548,9,2,54,106,2,1,1.45,6,0
18_Citron Research_DEER_2011.p.txt,1804,31,12,109,373,6,79,3.42,10,0
145_Citron Research_USNA_2013_2.p.txt,6520,18,7,201,861,7,54,3.22,26,2
300101_Alpha Exposure_BPT_2016_1.p.txt,1573,7,5,46,106,13,11,3.22,27,8
91311_Mariner_FIXX_2020.p.txt,2616,32,10,108,316,8,82,4.59,23,2
534_Forensic Research Analyst_BOFI_2015_2.p.txt,1566,24,6,52,165,1,8,4.06,9,3
91073_Mako_CTSO_2019_1.p.txt,5826,50,18,234,696,25,106,3.38,52,10
719_Kerrisdale Capital_ALM-GB_2015.p.txt,14476,77,42,344,1078,120,82,3.29,144,1
90752_Boatman_BAB_2018_1.p.txt,7934,11,8,189,675,8,51,1.43,44,2
219_Richard Pearson_ONVO_2013_2.p.txt,2950,29,7,91,295,76,4,2.13,38,3
6_Bronte Capital_LINE_2013_3.p.txt,870,24,6,59,101,26,6,6.59,2,2
433_Matt Berry_CHBT_2011_2.p.txt,1312,17,9,62,100,0,14,2.58,11,6
499_Street Sweeper_SZYM_2014.p.txt,1389,32,11,72,135,29,4,4.91,11,0
90791_Viceroy_EBIX_2018_5.p.txt,1333,4,2,42,87,0,0,0.82,35,0
69_Gotham City Research_EBIX_2013_4.p.txt,6750,10,3,234,1290,220,7,4.39,98,65
170_Richard Pearson_KNDI_2013_3.p.txt,1971,20,4,68,250,35,10,1.96,15,6
304024_Spruce Point Capital_O_2018.p.txt,7854,55,20,673,2184,176,495,11.39,60,13
304123_Street Sweeper_RCAR_2018_1.p.txt,2464,42,10,113,252,19,5,5.62,34,2
304106_Street Sweeper_AWSM_2018_1.p.txt,1646,19,1,71,134,33,2,1.68,8,0
307901_HindenburgResearch_SDC_2019_1.p.txt,11772,185,55,219,644,51,79,3.79,119,6
307211_Jay Yoon_RST_2015_4.p.txt,195,8,1,66,167,22,11,4.19,3,0
307101_JCAP_ENPH_2019_1.p.txt,10184,85,18,292,1288,49,108,6.09,85,7
303207_Prescience_K_2018_2.p.txt,11231,43,2,282,952,115,68,2.84,155,3
688_Melissa Davis_EBIX_2015_1.p.txt,3321,36,17,58,157,16,2,1.46,14,3
90705_The Capitolist_TRUP_2018_12.p.txt,2244,24,7,73,229,5,66,2.26,46,0
638_Cable Car Capital_PLUS-GB_2015_7.p.txt,2579,154,17,98,261,0,0,7.18,16,0
434_Kerrisdale Capital_WATG_2010.p.txt,1447,21,8,79,281,34,6,4.73,21,0
551_BlueMountain Capital Management_HLSS_2015_2.p.txt,4537,35,9,214,841,2,2,3.07,93,3
292_Muddy Waters_NQ_2013_3.p.txt,13524,0,0,194,582,21,22,0.86,16,3
9_Prescience Investment Group_AVG_2013.p.txt,6018,59,17,140,563,33,36,3.15,93,1
722_Martin Shkreli_NEOP_2011_2.p.txt,996,9,2,26,65,0,0,1.42,3,1
75_Glaucus Research Group_UTA_2011_1.p.txt,11070,56,25,498,1459,185,126,4.35,109,26
118_Kerrisdale Capital_CAST_2011_3.p.txt,523,0,0,66,103,0,0,2.7,5,4
90966_Spruce Point_VRNT_2019.p.txt,30655,130,29,1042,4751,731,443,5.91,763,95
464_GeoInvesting_ISNS_2014_3.p.txt,915,27,2,19,26,0,0,1.29,8,4
90894_Kase_TSLA_2019.p.txt,5725,30,7,144,344,60,3,2.37,34,3
373_Forensic Factor_SGM_2014.p.txt,6241,57,17,184,689,67,53,3.15,123,4
270_Kynikos Associates_BID_2014.p.txt,1232,72,15,190,416,25,46,6.37,8,0
91121_Spruce Point_MPWR_2019.p.txt,27035,123,39,1275,5139,671,658,8.11,267,84
296_Meson Capital_OMEX_2014_23.p.txt,3406,40,15,118,326,15,22,3.17,34,13
90628_FFJ_CBL_2018.p.txt,7295,129,26,310,908,187,38,4.63,63,24
487_Bronte Capital_CAGC_2011_1.p.txt,2009,72,10,68,200,0,6,4.12,6,4
90590_Viceroy_AMD_2018_1.p.txt,11910,91,28,149,632,23,8,1.99,99,1
90784_Viceroy_NRP_2018_1.p.txt,17719,32,12,348,1189,5,52,7.81,173,66
717_Street Sweeper_FENX_2017_2.p.txt,538,13,5,23,53,3,0,4.71,10,0
416_Infitialis_OSGIQ_2012_1.p.txt,3286,33,12,118,347,65,11,3.63,40,5
304501_Xuhua Zhou_OSTK_2017.p.txt,1995,36,10,111,391,49,91,4.41,44,1
10253_Asensio_DMC_2006_3.p.txt,1444,26,2,72,144,5,0,3.27,4,6
400_Alpha Exposure_CLSN_2013_1.p.txt,1281,10,3,38,84,5,8,3.52,10,0
269_Bronte Capital_VRX_2015_5.p.txt,3057,112,9,113,384,87,7,11.12,50,2
206_Richard Pearson_OPK_2013_2.p.txt,4785,39,10,122,498,127,15,3.28,42,1
7_Whitney Tilson_LL_2015_11.p.txt,1746,11,4,83,224,21,31,3.48,22,1
90952_Spruce Point_KRNT_2019_1.p.txt,14098,117,40,766,2626,369,199,8.2,296,29
229_Greenlight Capital_ALD_2002 (2 youtube videos).p.txt,14653,0,0,306,1193,73,80,1.5,178,5
91326_Hindenburg_SRNE_2020.p.txt,4918,39,17,184,417,46,21,3.0,43,11
470_Pump Stopper_IWSY_2014.p.txt,7310,84,16,200,812,132,62,4.79,87,8
300113_Alpha Exposure_NVAX_2018.p.txt,2319,51,14,81,304,10,86,3.98,11,0
264_Street Sweeper_AMRS_2014_1.p.txt,2859,59,21,151,299,54,18,4.38,26,4
446_Bronte Capital_NUS_2014_4.p.txt,3710,140,9,199,664,45,2,9.21,16,1
20_Muddy Waters_ONP_2010_2.p.txt,1813,0,0,72,171,33,4,3.94,19,6
593_Suhail Capital_MDSO_2016_2.p.txt,3193,33,4,93,263,11,32,1.81,46,0
107_Whitney Tilson_JOE_2011.p.txt,889,0,0,118,1795,63,817,19.97,0,0
90974_Philadelphia_CATM_2019.p.txt,6100,5,5,352,1068,34,165,5.98,71,0
277_Asensio_OLED_2013_22.p.txt,783,39,4,43,90,11,0,1.9,4,0
376_Richard Pearson_OHRP_2015_2.p.txt,2086,16,2,37,107,11,4,1.67,19,4
330_Street Sweeper_UNIS_2013_1.p.txt,1403,49,16,80,116,12,4,3.58,9,5
91301_Hindenburg_MUAG_2020.p.txt,16466,191,62,408,1788,67,41,4.4,83,6
198_GeoInvesting_HOGS_2011_1.p.txt,6075,35,7,230,809,142,52,4.43,91,93
658_Citron Research_AMSC_2008_3.p.txt,958,19,8,51,156,8,32,4.89,8,1
304047_Spruce Point Capital_IRBT_2017_1.p.txt,6891,43,14,491,1139,154,116,6.3,98,6
90214_Spruce Point Capital_IT_2015.p.txt,28430,154,71,1229,4759,557,429,5.14,425,55
91088_Mako_MPAA_2019.p.txt,8095,72,9,289,1048,113,121,4.33,94,36
408_Bronte Capital_NOG_2011_3.p.txt,1397,34,14,62,128,7,2,2.7,10,0
308_Street Sweeper_LOTE_2013.p.txt,1429,24,9,61,140,17,6,3.73,10,2
286_Galbraith Global Investment Management_WHX_2013_2.p.txt,738,6,3,46,128,3,3,2.93,8,4
305514_Fraud Research_CLOW_2018_1.p.txt,582,45,4,84,246,37,3,7.11,22,0
91304_Kerrisdale_MRTX_2020.p.txt,19560,65,21,219,907,13,51,3.22,94,6
90372_Citron_TSLA_2013.p.txt,1977,20,9,99,251,14,23,2.16,12,0
176_Prescience Point_LKQ_2014.p.txt,35041,114,41,1259,4830,392,453,4.28,496,47
755_Muddy Waters_TLSN-SE_2015.p.txt,1337,1,1,63,112,17,0,0.77,36,1
524_Asensio_CSKI_2009_3.p.txt,1226,45,6,104,194,8,1,2.15,8,2
296_Meson Capital_OMEX_2013_3.p.txt,723,4,2,58,113,19,0,4.6,1,2
90199_livermore_RACE_2015.p.txt,1510,17,3,88,343,11,119,2.76,28,1
91140_Culper_PUMP_2019_2.p.txt,2271,5,5,109,270,1,0,6.83,38,1
91445_The Friendly Bear_CRNC_2019_2.p.txt,3803,45,16,136,389,16,79,2.88,42,1
65_Alfred Little_SCEI_2011_1.p.txt,1278,19,6,71,143,2,4,4.03,6,2
90323_Aristides_MONT_2014.p.txt,2728,12,3,170,476,33,82,2.31,28,9
91039_Kerrisdale_CDNA_2019.p.txt,6465,24,15,143,293,22,19,2.63,29,0
302102_Iceberg_Noble_2018_10.p.txt,122,1,1,18,40,0,0,17.82,0,0
718_Kynikos Associates_CNX_2015.p.txt,605,15,4,38,56,0,2,2.28,3,0
91390_JCap_STAA_2020.p.txt,10272,27,11,440,1733,159,109,5.48,81,10
524_Asensio_CSKI_2010_37.p.txt,855,38,5,53,99,2,1,2.71,5,4
90427_Art Doyle_ACRS_2017.p.txt,2528,8,4,42,92,10,2,1.51,18,2
512_Gotham Investing_AFSI_2014_11.p.txt,257,6,1,19,32,4,3,6.16,12,1
615_Gotham City Research_EIGI_2015_1.p.txt,9738,3,2,533,1596,224,170,3.64,147,9
33_Greenlight Capital_CMG_2012.p.txt,2667,40,13,179,489,23,73,5.06,19,0
301229_Citron_SHOP_2018_3.p.txt,1867,4,3,31,50,5,0,1.24,9,0
628_Street Sweeper_QNST_2015.p.txt,1845,41,15,84,176,28,17,5.62,29,1
771_Alpha Exposure_EROS_2015_3.p.txt,3369,79,13,132,431,23,24,7.72,65,5
302_Citron Research_WRLD_2009_4.p.txt,2010,24,8,78,257,26,50,2.89,14,0
362_Spruce Point Capital_IRBT_2014_2.p.txt,3067,40,15,124,378,38,11,3.52,25,2
630_Mithra Forensic Research_VIPS_2015_4.p.txt,4397,34,4,117,301,44,7,2.68,64,2
91367_EducationEquity_GSX_2020.p.txt,6644,33,7,102,224,1,9,2.86,41,0
770_Pump Stopper_APDN_2015.p.txt,15157,381,117,575,1769,132,155,5.23,206,17
362_Spruce Point Capital_IRBT_2017_3.p.txt,4934,101,19,227,797,50,84,5.26,68,4
290_Citron Research_IOC_2013.p.txt,1268,26,9,67,289,1,81,5.05,4,0
736_Martin Shkreli_BTX_2012.p.txt,1497,10,2,59,128,24,12,2.63,19,1
55_GeoInvesting_LLEN_2014_11.p.txt,2135,23,8,120,397,0,12,6.96,5,5
302102_Iceberg_Noble_2018_12.p.txt,171,1,1,18,40,0,0,9.68,0,0
304904_GlassHouseResearch_TPC_2016.p.txt,1332,1,1,39,89,18,11,2.06,16,0
524_Asensio_CSKI_2010_35.p.txt,1228,47,6,93,171,0,3,1.94,3,1
192_Citron Research_HRBN_2011_8.p.txt,1081,15,7,37,143,2,28,3.19,7,0
432_Citron Research_CHBT_2011_3.p.txt,845,20,7,68,238,2,72,7.26,4,0
524_Asensio_CSKI_2009_1.p.txt,723,39,5,39,84,0,0,2.37,1,0
307003_WhiteDiamondResearch_UEEC_2019_1.p.txt,4128,53,15,148,436,18,4,4.17,27,7
296_Meson Capital_OMEX_2013_1.p.txt,29231,248,49,725,3082,285,103,4.98,201,44
386_Copperfield Research_XONE_2014.p.txt,374,4,1,31,66,0,4,3.55,7,3
520_Glaucus Research Group_TKMR_2014.p.txt,9126,80,32,314,874,36,42,2.82,68,1
34_Jeffrey Gundlach_CMG_2013_2.p.txt,3614,66,11,159,442,9,60,4.6,36,0
301402_Friendly Bear_STMP_2017_3.p.txt,6037,47,9,92,446,4,11,2.51,54,5
408_Bronte Capital_NOG_2011_1.p.txt,3847,164,23,108,319,11,8,4.88,31,2
129_Bronte Capital_FMCN_2012_5.p.txt,4088,146,7,116,390,49,0,5.58,36,1
301902_Gotham_AR4_2017_2.p.txt,9488,9,4,466,1717,6,74,2.38,129,6
156_Spruce Point Capital_LQMT_2012.p.txt,1363,0,0,40,74,16,1,1.06,34,4
302208_Kerrisdale_PLSE_2017_1.p.txt,12833,0,0,282,837,51,23,2.49,71,2
301_GeoInvesting_NEWN_2011.p.txt,1057,6,1,77,160,0,6,3.09,7,0
49_Alpha Exposure_PRKR_2013_1.p.txt,2072,14,5,64,254,47,14,2.89,24,0
301302_Forensic Research Analyst_XON_2016_1.p.txt,657,17,5,32,44,2,3,4.38,7,0
168_Ottoman Bay_MR_2014_2.p.txt,2236,33,6,101,364,18,24,5.04,24,15
193_Kynikos Associates_CSTR_2012.p.txt,2536,0,0,184,382,15,45,3.93,31,3
645_GeoInvesting_JRJC_2015_1.p.txt,1497,23,8,89,316,16,6,5.5,3,4
334_Gotham City Research_QPP-GB_2014.p.txt,15561,48,23,547,2332,16,166,4.78,166,130
302814_Muddy Waters_1999HK_2017.p.txt,5878,6,6,147,535,41,34,3.14,37,11
614_Richard Pearson_AMCN_2015_1.p.txt,6002,61,19,158,810,108,56,3.41,39,4
304118_Street Sweeper_SSC-OLD_2017_1.p.txt,3248,67,17,149,402,36,5,4.67,50,4
771_Alpha Exposure_EROS_2015_1.p.txt,7431,87,27,304,990,104,60,4.38,116,8
401_Street Sweeper_ADES_2014.p.txt,3158,68,24,179,335,35,18,4.09,15,7
307705_Studioso_IRE_2011_1.p.txt,411,11,3,76,235,18,19,6.28,4,0
26_Muddy Waters_O32-SG_2012_5.p.txt,4270,6,3,68,132,25,10,2.29,3,0
302_Citron Research_WRLD_2009_6.p.txt,1631,27,13,63,186,9,51,3.29,14,0
90777_FuzzyPanda_SSTI_2018.p.txt,6008,56,16,96,475,1,28,2.74,54,0
301201_Citron_MNST_2016.p.txt,6219,64,31,272,707,69,36,4.22,41,0
512_Gotham Investing_AFSI_2014_13.p.txt,516,6,2,28,50,6,3,4.71,13,4
615_Gotham City Research_EIGI_2015_3.p.txt,2485,0,0,124,340,78,24,3.25,66,0
314_Prescience Investment Group_REGI_2013.p.txt,5079,47,12,194,667,61,65,4.79,102,1
307224_Jay Yoon_CGI_2016_4.p.txt,1660,66,9,171,768,115,21,3.86,27,0
138_Copperfield Research_CRVL_2012.p.txt,2713,20,7,58,198,12,9,1.64,40,0
487_Bronte Capital_CAGC_2011_3.p.txt,712,26,7,28,48,0,0,4.22,3,1
301516_GeoInvesting_VUZI_2017_1.p.txt,4812,57,19,178,385,16,31,3.03,79,4
